turn,task_id,event_id,post_id,result,selected_actions,progress_delta,safety_delta,hazard_delta,accident_delta,pending_state
7,T16,E15,safety_officer,complete,A10|A06,1,0,0,0,none
8,T08,E03,resource_manager,wrong,A24|A21,0,-1,1,1,exposed
1,T06,E29,safety_officer,complete,A09|A10,1,0,0,0,none
2,T02,E18,recorder,complete,A17|A20,1,0,0,0,none
3,T11,E08,resource_manager,complete,A11|A01,1,0,0,0,none
4,T07,E26,recorder,complete,A19|A22,1,0,0,0,none
5,T10,E21,resource_manager,complete,A12|A16,1,0,0,0,none
6,T12,E16,resource_manager,complete,A05|A06,1,0,0,0,none
7,T15,E05,safety_officer,maintain,A13|A23,0,-1,1,0,critical
8,T18,E26,recorder,complete,A03|A17,1,0,-1,0,none
1,T13,E23,resource_manager,complete,A08|A24,1,0,0,0,none
2,T13,E27,safety_officer,complete,A01|A13,1,0,0,0,none
3,T07,E18,operator,complete,A10|A20,1,0,0,0,none
4,T05,E13,resource_manager,maintain,A09|A05,0,-2,1,0,critical
5,T03,E17,operator,complete,A17|A14,1,0,-1,0,none
6,T12,E04,resource_manager,maintain,A11|A06,0,-1,1,0,critical
7,T17,E07,safety_officer,maintain,A07|A23,0,-1,1,0,critical
8,T18,E36,recorder,complete,A22|A03,1,0,-1,0,none
1,T13,E01,safety_officer,maintain,A18|A07,0,-1,1,0,exposed
2,T13,E27,recorder,complete,A11|A02,1,0,-1,0,none
3,T03,E12,operator,complete,A10|A14,1,0,-1,0,none
4,T04,E14,safety_officer,complete,A08|A13,1,0,0,0,none
5,T10,E25,recorder,complete,A12|A17,1,0,0,0,none
6,T18,E26,recorder,maintain,A20|A05,0,-1,1,0,critical
7,T17,E14,safety_officer,complete,A04|A23,1,0,-1,0,none
8,T08,E03,recorder,complete,A19|A09,1,0,0,0,none
1,T06,E09,resource_manager,maintain,A11|A24,0,-2,1,0,critical
2,T06,E29,operator,complete,A10|A15,1,0,-1,0,none
3,T07,E18,recorder,complete,A03|A18,1,0,0,0,none
4,T03,E20,resource_manager,complete,A12|A21,1,0,0,0,none
5,T05,E07,safety_officer,maintain,A07|A09,0,-1,1,0,critical
6,T18,E26,recorder,complete,A02|A22,1,0,-1,0,none
7,T15,E14,safety_officer,complete,A08|A23,1,0,0,0,none
8,T18,E26,recorder,complete,A19|A20,1,0,0,0,none
1,T06,E09,recorder,wrong,A19|A03,0,-3,1,1,critical
2,T02,E18,resource_manager,maintain,A11|A24,0,-1,1,0,critical
3,T11,E21,resource_manager,maintain,A16|A21,0,-1,1,0,critical
4,T04,E13,safety_officer,wrong,A13|A06,0,-4,1,2,critical
1,T06,E29,operator,complete,A10|A14,1,0,0,0,none
2,T13,E27,safety_officer,complete,A01|A18,1,0,0,0,none
3,T10,E18,resource_manager,maintain,A11|A12,0,-1,1,0,critical
4,T10,E18,recorder,complete,A17|A20,1,0,-1,0,none
5,T11,E12,safety_officer,maintain,A09|A22,0,-1,1,0,critical
6,T18,E26,recorder,complete,A02|A19,1,0,-1,0,none
7,T15,E14,safety_officer,complete,A04|A06,1,0,0,0,none
8,T18,E26,recorder,complete,A02|A03,1,0,0,0,none
1,T02,E10,operator,complete,A04|A10,1,0,0,0,none
2,T01,E24,recorder,complete,A03|A22,1,0,0,0,none
3,T03,E15,safety_officer,complete,A07|A09,1,0,0,0,none
4,T04,E05,resource_manager,wrong,A16|A11,0,-2,1,1,critical
5,T05,E07,operator,wrong,A15|A19,0,-3,1,2,critical
6,T08,E22,recorder,maintain,A17|A20,0,-1,1,0,critical
7,T15,E05,safety_officer,wrong,A23|A06,0,-3,1,2,critical
1,T14,E24,recorder,complete,A02|A17,1,0,0,0,none
2,T01,E18,recorder,complete,A10|A19,1,0,0,0,none
3,T05,E07,safety_officer,complete,A01|A09,1,0,0,0,none
4,T04,E23,operator,complete,A08|A04,2,0,0,0,none
5,T10,E25,resource_manager,complete,A11|A24,1,0,0,0,none
6,T08,E11,resource_manager,complete,A05|A13,1,0,0,0,none
7,T15,E23,safety_officer,wrong,A07,0,-4,1,2,critical
8,T18,E36,recorder,complete,A20|A03,1,0,-1,0,none
1,T14,E26,recorder,complete,A19|A22,1,0,0,0,none
2,T09,E33,resource_manager,maintain,A16|A11,0,-1,1,0,exposed
3,T07,E18,operator,complete,A10|A09,1,0,-1,0,none
4,T10,E25,resource_manager,complete,A24|A12,1,0,-1,0,none
5,T11,E18,recorder,complete,A17|A03,1,0,0,0,none
6,T18,E36,recorder,complete,A20|A18,1,0,0,0,none
7,T15,E14,safety_officer,complete,A08|A06,1,0,0,0,none
8,T18,E18,resource_manager,wrong,A21|A05,0,-2,1,1,critical
1,T06,E29,resource_manager,complete,A10|A12,1,0,0,0,none
2,T14,E03,recorder,complete,A19|A20,1,0,0,0,none
3,T04,E13,safety_officer,maintain,A08|A13,0,-2,1,0,critical
4,T10,E20,resource_manager,complete,A11|A24,1,0,-1,0,none
5,T07,E26,recorder,complete,A02|A22,1,0,0,0,none
6,T08,E11,safety_officer,maintain,A09|A07,0,-2,1,0,critical
7,T16,E15,safety_officer,wrong,A18,0,-4,1,2,critical
1,T01,E03,recorder,complete,A19|A22,1,0,0,0,none
2,T06,E29,safety_officer,complete,A09|A08,1,0,0,0,none
3,T03,E21,operator,wrong,A15|A04,0,-2,1,1,critical
4,T11,E20,recorder,maintain,A17|A20,0,-1,1,0,critical
5,T11,E21,resource_manager,complete,A24|A16,1,0,-1,0,none
6,T18,E18,safety_officer,maintain,A18|A07,0,-1,1,0,critical
7,T15,E14,safety_officer,wrong,A23|A01,0,-3,1,2,critical
1,T06,E29,resource_manager,wrong,A12|A24,0,-4,1,2,critical
2,T02,E10,recorder,maintain,A20|A18,0,-1,1,0,critical
3,T04,E23,recorder,wrong,A02|A13,0,-4,1,2,critical
1,T13,E14,safety_officer,wrong,A01|A06,0,-2,1,1,critical
2,T06,E09,recorder,wrong,A19|A22,0,-4,1,2,critical
3,T03,E21,operator,complete,A11|A10,1,0,-1,0,none
4,T10,E20,operator,maintain,A03|A14,0,-1,1,0,critical
5,T03,E06,safety_officer,complete,A23|A09,1,0,-1,0,none
1,T14,E26,recorder,complete,A03|A09,1,0,0,0,none
2,T14,E23,safety_officer,complete,A08|A06,1,0,0,0,none
3,T03,E15,resource_manager,wrong,A12|A11,0,-4,1,2,critical
4,T05,E07,resource_manager,complete,A01|A05,1,0,-1,0,none
5,T03,E21,operator,maintain,A10|A14,0,-1,1,0,critical
6,T12,E04,recorder,maintain,A20|A24,0,-1,1,0,critical
7,T17,E05,safety_officer,maintain,A13|A07,0,-1,1,0,critical
1,T09,E16,safety_officer,complete,A23|A01,1,0,0,0,none
2,T01,E18,recorder,complete,A22,1,0,0,0,none
3,T05,E07,safety_officer,maintain,A07|A09,0,-1,1,0,critical
4,T10,E21,resource_manager,complete,A12|A17,1,0,-1,0,none
5,T04,E14,recorder,wrong,A19|A02,0,-2,1,1,critical
6,T12,E28,resource_manager,complete,A24|A05,1,0,-1,0,none
7,T16,E12,recorder,maintain,A03|A20,0,-1,1,0,critical
8,T12,E28,resource_manager,complete,A11|A18,1,0,-1,0,none
1,T14,E14,recorder,complete,A08|A02,1,0,0,0,none
2,T06,E29,resource_manager,wrong,A12|A05,0,-4,1,2,critical
3,T11,E25,resource_manager,complete,A11|A16,1,0,-1,0,none
4,T11,E17,operator,complete,A10|A14,1,0,0,0,none
5,T07,E18,recorder,complete,A22|A19,1,0,0,0,none
6,T18,E36,recorder,complete,A20|A03,1,0,0,0,none
7,T16,E06,safety_officer,complete,A23|A06,1,0,0,0,none
8,T18,E26,recorder,complete,A17|A09,1,0,0,0,none
1,T01,E18,resource_manager,maintain,A11|A05,0,-1,1,0,critical
2,T02,E10,recorder,wrong,A03|A22,0,-2,1,2,critical
3,T03,E25,resource_manager,complete,A12|A21,1,0,-1,0,none
4,T10,E20,recorder,maintain,A17|A02,0,-1,1,0,critical
5,T03,E20,operator,complete,A24|A14,1,0,-1,0,none
6,T18,E36,recorder,complete,A20|A18,1,0,-1,0,none
7,T16,E06,safety_officer,complete,A23|A06,1,0,0,0,none
8,T08,E22,safety_officer,complete,A13|A09,1,0,0,0,none
1,T01,E26,recorder,complete,A02|A03,1,0,0,0,none
2,T02,E20,resource_manager,complete,A11|A12,1,0,0,0,none
3,T04,E06,resource_manager,maintain,A05|A09,0,-2,1,0,critical
4,T11,E20,recorder,maintain,A22|A20,0,-1,1,0,critical
5,T10,E25,operator,maintain,A10|A04,0,-1,1,0,critical
6,T12,E04,safety_officer,complete,A01|A06,1,0,-1,0,none
7,T16,E15,safety_officer,complete,A07|A23,1,0,-1,0,none
8,T08,E16,safety_officer,complete,A06|A18,1,0,-1,0,none
1,T02,E25,resource_manager,complete,A11|A21,1,0,0,0,none
2,T02,E18,recorder,complete,A03|A19,1,0,0,0,none
3,T10,E18,recorder,maintain,A20|A09,0,-1,1,0,critical
4,T04,E14,operator,complete,A04|A08,1,0,-1,0,none
5,T07,E18,recorder,complete,A17|A24,1,0,0,0,none
6,T12,E16,safety_officer,complete,A23|A06,1,0,0,0,none
7,T17,E13,safety_officer,complete,A07|A13,1,0,0,0,none
8,T18,E36,recorder,complete,A22|A18,1,0,0,0,none
1,T13,E04,safety_officer,complete,A01|A06,1,0,0,0,none
2,T01,E26,recorder,complete,A02|A03,1,0,0,0,none
3,T03,E21,resource_manager,complete,A11|A21,1,0,0,0,none
4,T10,E18,safety_officer,complete,A22|A18,1,0,0,0,none
5,T05,E13,safety_officer,maintain,A08|A09,0,-2,1,0,critical
6,T12,E28,resource_manager,complete,A16|A24,1,0,-1,0,none
7,T15,E05,safety_officer,maintain,A23|A19,0,-1,1,0,critical
8,T18,E36,resource_manager,complete,A20|A05,1,0,-1,0,none
1,T09,E33,resource_manager,complete,A23|A11,1,0,0,0,none
2,T09,E08,recorder,maintain,A16|A03,0,-1,1,0,exposed
3,T04,E05,operator,complete,A04|A05,2,0,-1,0,none
4,T04,E14,recorder,maintain,A17|A19,0,-1,1,0,critical
5,T11,E17,operator,complete,A10|A09,1,0,-1,0,none
6,T12,E28,resource_manager,complete,A24|A01,1,0,-1,0,none
7,T16,E12,safety_officer,maintain,A06|A22,0,-1,1,0,critical
8,T08,E11,resource_manager,complete,A05|A02,1,0,-1,0,none
1,T06,E29,resource_manager,maintain,A08|A11,0,-2,1,0,critical
2,T13,E14,operator,complete,A04|A01,2,0,-1,0,none
3,T05,E07,recorder,maintain,A19|A07,0,-1,1,0,critical
4,T10,E25,resource_manager,complete,A24|A22,1,0,-1,0,none
5,T05,E13,safety_officer,wrong,A13|A06,0,-4,1,2,critical
6,T08,E03,recorder,complete,A05|A17,1,0,-1,0,none
1,T01,E18,resource_manager,complete,A10|A11,1,0,0,0,none
2,T01,E18,recorder,maintain,A20|A19,0,-1,1,0,critical
3,T05,E07,safety_officer,complete,A01|A07,1,0,-1,0,none
4,T07,E18,operator,complete,A22|A15,1,0,0,0,none
5,T04,E15,safety_officer,maintain,A08|A09,0,-2,1,0,critical
6,T18,E36,recorder,complete,A17|A18,1,0,-1,0,none
7,T16,E15,safety_officer,wrong,A06,0,-4,1,2,critical
8,T18,E26,recorder,complete,A02|A03,1,0,-1,0,none
1,T02,E25,resource_manager,complete,A11|A21,1,0,0,0,none
2,T09,E21,resource_manager,complete,A24|A05,1,0,0,0,none
3,T10,E20,operator,maintain,A22|A10,0,-1,1,0,critical
4,T07,E26,safety_officer,complete,A02|A09,1,0,-1,0,none
5,T10,E21,recorder,complete,A12|A17,1,0,0,0,none
6,T18,E26,recorder,wrong,A20,0,-2,1,1,critical
7,T16,E06,safety_officer,complete,A06|A23,1,0,-1,0,none
8,T08,E03,recorder,complete,A19|A13,1,0,0,0,none
1,T06,E29,resource_manager,complete,A10|A24,1,0,0,0,none
2,T01,E34,recorder,complete,A19|A03,1,0,0,0,none
3,T04,E14,operator,complete,A04|A15,1,0,0,0,none
4,T04,E23,safety_officer,complete,A23|A09,1,0,0,0,none
5,T07,E18,safety_officer,complete,A22|A18,1,0,0,0,none
6,T18,E26,recorder,complete,A02|A05,1,0,0,0,none
7,T17,E07,safety_officer,complete,A13|A07,1,0,0,0,none
8,T08,E03,recorder,complete,A19|A17,1,0,0,0,none
1,T09,E08,resource_manager,complete,A24|A16,1,0,0,0,none
2,T14,E14,recorder,maintain,A09|A19,0,-1,1,0,critical
3,T07,E26,recorder,complete,A02|A05,1,0,-1,0,none
4,T04,E05,safety_officer,maintain,A13|A06,0,-1,1,0,critical
5,T05,E13,safety_officer,complete,A07|A08,1,0,-1,0,none
6,T08,E11,recorder,wrong,A17|A03,0,-3,1,1,critical
7,T15,E13,safety_officer,wrong,A01|A18,0,-4,1,2,critical
1,T02,E18,recorder,complete,A22|A17,1,0,0,0,none
2,T14,E34,recorder,complete,A02|A19,1,0,0,0,none
3,T07,E26,recorder,complete,A03|A05,1,0,0,0,none
4,T05,E07,safety_officer,complete,A13|A07,1,0,0,0,none
5,T07,E26,safety_officer,maintain,A09|A23,0,-1,1,0,critical
6,T18,E36,resource_manager,wrong,A24|A12,0,-2,1,2,critical
7,T15,E05,safety_officer,wrong,A06|A01,0,-3,1,2,critical
1,T02,E21,recorder,complete,A24|A22,1,0,0,0,none
2,T02,E18,recorder,complete,A17|A18,1,0,0,0,none
3,T05,E07,safety_officer,complete,A13|A07,1,0,0,0,none
4,T10,E25,resource_manager,complete,A12|A21,1,0,0,0,none
5,T10,E20,recorder,maintain,A03|A20,0,-1,1,0,critical
6,T08,E16,safety_officer,complete,A06|A09,1,0,-1,0,none
7,T15,E14,safety_officer,complete,A04|A01,1,0,0,0,none
8,T08,E11,recorder,complete,A02|A19,1,0,0,0,none
1,T06,E29,resource_manager,complete,A10|A12,1,0,0,0,none
2,T01,E34,recorder,complete,A02|A05,1,0,0,0,none
3,T07,E18,recorder,complete,A17|A11,1,0,0,0,none
4,T10,E25,resource_manager,complete,A24|A16,1,0,0,0,none
5,T10,E25,recorder,wrong,A22|A03,0,-2,1,1,critical
6,T12,E16,safety_officer,complete,A23|A18,1,0,-1,0,none
7,T17,E05,safety_officer,maintain,A13|A08,0,-1,1,0,critical
8,T12,E28,safety_officer,complete,A01|A09,1,0,-1,0,none
1,T06,E09,resource_manager,maintain,A11|A21,0,-2,1,0,critical
2,T02,E10,resource_manager,complete,A04|A16,1,0,-1,0,none
3,T03,E12,operator,complete,A10|A03,1,0,0,0,none
4,T07,E26,safety_officer,complete,A02|A09,1,0,0,0,none
5,T07,E18,recorder,complete,A22|A20,1,0,0,0,none
6,T12,E16,resource_manager,maintain,A24|A18,0,-1,1,0,exposed
7,T16,E12,recorder,complete,A17|A19,1,0,-1,0,none
8,T18,E18,safety_officer,wrong,A01|A13,0,-2,1,1,critical
1,T02,E10,resource_manager,complete,A04|A24,1,0,0,0,none
2,T09,E33,resource_manager,complete,A12|A21,1,0,0,0,none
3,T05,E13,safety_officer,maintain,A08|A09,0,-2,1,0,critical
4,T03,E17,operator,complete,A10|A11,1,0,-1,0,none
5,T04,E13,resource_manager,wrong,A05|A16,0,-4,1,2,critical
6,T12,E16,safety_officer,complete,A06|A23,1,0,-1,0,none
7,T17,E14,safety_officer,maintain,A07|A17,0,-1,1,0,critical
8,T08,E16,recorder,maintain,A22|A03,0,-1,1,0,critical
1,T02,E18,recorder,complete,A03|A22,1,0,0,0,none
2,T02,E10,resource_manager,complete,A04|A16,1,0,0,0,none
3,T11,E17,operator,complete,A10|A15,1,0,0,0,none
4,T07,E18,recorder,complete,A17|A02,1,0,0,0,none
5,T04,E13,safety_officer,complete,A07|A09,1,0,0,0,none
6,T12,E04,safety_officer,complete,A01|A18,1,0,0,0,none
7,T15,E14,safety_officer,wrong,A23,0,-2,1,1,critical
8,T12,E16,resource_manager,complete,A05|A11,1,0,-1,0,none
1,T01,E18,recorder,complete,A22|A17,1,0,0,0,none
2,T13,E14,operator,complete,A04|A08,1,0,0,0,none
3,T07,E18,recorder,maintain,A20|A02,0,-1,1,0,critical
4,T07,E18,safety_officer,maintain,A18|A09,0,-1,1,0,critical
5,T11,E17,resource_manager,wrong,A24|A12,0,-4,1,2,critical
6,T12,E04,resource_manager,maintain,A11|A06,0,-1,1,0,critical
1,T13,E27,resource_manager,complete,A11|A24,1,0,0,0,none
2,T06,E09,recorder,wrong,A17|A03,0,-3,1,1,critical
3,T03,E15,resource_manager,complete,A07|A12,1,0,-1,0,none
4,T04,E14,recorder,wrong,A19|A02,0,-2,1,1,critical
5,T07,E18,operator,complete,A10|A14,1,0,-1,0,none
6,T18,E18,safety_officer,maintain,A18|A23,0,-1,1,0,critical
7,T17,E05,safety_officer,maintain,A13|A09,0,-1,1,0,critical
1,T14,E26,recorder,complete,A22|A09,1,0,0,0,none
2,T06,E29,operator,complete,A10|A08,1,0,0,0,none
3,T07,E18,recorder,complete,A17|A11,1,0,0,0,none
4,T07,E18,recorder,wrong,A02|A19,0,-2,1,1,critical
5,T04,E13,operator,wrong,A15,0,-4,1,2,critical
6,T12,E16,safety_officer,complete,A23|A18,1,0,-1,0,none
7,T15,E23,safety_officer,maintain,A01|A13,0,-2,1,0,critical
1,T01,E24,resource_manager,complete,A05|A16,1,0,0,0,none
2,T06,E29,operator,complete,A10|A14,1,0,0,0,none
3,T07,E26,operator,complete,A19|A04,1,0,0,0,none
4,T04,E14,safety_officer,complete,A08|A13,1,0,0,0,none
5,T05,E13,safety_officer,complete,A07|A06,1,0,0,0,none
6,T18,E36,recorder,complete,A17|A22,1,0,0,0,none
7,T17,E14,safety_officer,wrong,A18|A01,0,-2,1,1,critical
8,T12,E28,resource_manager,complete,A11|A03,1,0,-1,0,none
1,T06,E09,resource_manager,complete,A12|A24,1,0,0,0,none
2,T13,E14,operator,complete,A04|A09,1,0,0,0,none
3,T10,E21,operator,maintain,A10|A14,0,-1,1,0,critical
4,T07,E26,recorder,complete,A19|A17,1,0,-1,0,none
5,T10,E18,safety_officer,maintain,A11|A18,0,-1,1,0,critical
6,T08,E11,resource_manager,complete,A05|A23,1,0,-1,0,none
7,T16,E17,safety_officer,wrong,A06|A08,0,-3,1,1,critical
8,T08,E22,recorder,complete,A13|A03,1,0,-1,0,none
1,T06,E09,resource_manager,complete,A12|A11,1,0,0,0,none
2,T09,E08,recorder,complete,A01|A22,1,0,0,0,none
3,T10,E21,operator,maintain,A16|A15,0,-1,1,0,critical
4,T05,E07,safety_officer,maintain,A07|A02,0,-1,1,0,critical
5,T10,E21,resource_manager,complete,A24|A21,1,0,-1,0,none
6,T12,E16,safety_officer,complete,A06|A18,1,0,-1,0,none
7,T17,E14,safety_officer,complete,A04|A13,1,0,0,0,none
8,T18,E26,recorder,complete,A03|A17,1,0,0,0,none
1,T02,E20,resource_manager,complete,A11|A16,1,0,0,0,none
2,T02,E18,recorder,complete,A17|A10,1,0,0,0,none
3,T11,E20,operator,complete,A12|A04,1,0,0,0,none
4,T07,E26,recorder,complete,A19|A20,1,0,0,0,none
5,T05,E13,safety_officer,complete,A07|A08,1,0,0,0,none
6,T12,E16,resource_manager,complete,A05|A23,1,0,0,0,none
7,T16,E12,safety_officer,maintain,A09|A03,0,-1,1,0,critical
8,T08,E22,recorder,complete,A13|A22,1,0,-1,0,none
1,T01,E18,recorder,complete,A10|A20,1,0,0,0,none
2,T06,E09,resource_manager,maintain,A24|A09,0,-2,1,0,critical
3,T05,E07,safety_officer,maintain,A07|A23,0,-1,1,0,critical
4,T07,E18,operator,complete,A17|A04,1,0,-1,0,none
5,T05,E07,resource_manager,wrong,A05|A16,0,-2,1,1,critical
6,T08,E11,recorder,wrong,A22|A03,0,-4,1,2,critical
1,T13,E14,resource_manager,wrong,A11|A24,0,-2,1,1,critical
2,T09,E16,safety_officer,complete,A23|A01,1,0,-1,0,none
3,T10,E21,recorder,complete,A12|A17,1,0,0,0,none
4,T10,E21,operator,maintain,A10|A16,0,-1,1,0,critical
5,T03,E21,operator,wrong,A14|A04,0,-3,1,2,critical
6,T12,E28,safety_officer,maintain,A09|A18,0,-1,1,0,critical
1,T14,E34,safety_officer,maintain,A01|A08,0,-1,1,0,exposed
2,T06,E29,resource_manager,complete,A10|A12,1,0,-1,0,none
3,T03,E06,operator,maintain,A04|A09,0,-2,1,0,critical
4,T04,E23,safety_officer,wrong,A13|A02,0,-4,1,2,critical
5,T07,E26,recorder,complete,A17|A03,1,0,-1,0,none
6,T08,E22,recorder,maintain,A22|A19,0,-1,1,0,exposed
1,T13,E14,safety_officer,complete,A08|A18,1,0,0,0,none
2,T14,E03,resource_manager,complete,A05|A09,1,0,0,0,none
3,T07,E18,operator,complete,A10|A20,1,0,0,0,none
4,T03,E20,operator,maintain,A17|A04,0,-1,1,0,critical
5,T03,E12,resource_manager,wrong,A12|A24,0,-3,1,2,critical
6,T12,E28,recorder,complete,A16|A22,1,0,-1,0,none
7,T15,E13,safety_officer,complete,A07|A06,1,0,-1,0,none
8,T08,E22,recorder,maintain,A03|A19,0,-1,1,0,exposed
1,T06,E09,resource_manager,complete,A12|A11,1,0,0,0,none
2,T09,E16,resource_manager,complete,A05|A09,1,0,0,0,none
3,T11,E20,recorder,maintain,A03|A19,0,-1,1,0,critical
4,T07,E26,safety_officer,wrong,A06|A08,0,-3,1,2,critical
5,T03,E06,operator,wrong,A23|A10,0,-4,1,2,critical
1,T13,E04,safety_officer,maintain,A06|A23,0,-1,1,0,critical
2,T14,E24,recorder,complete,A17|A03,1,0,-1,0,none
3,T05,E13,safety_officer,maintain,A09|A01,0,-2,1,0,critical
4,T10,E18,resource_manager,complete,A22|A11,1,0,-1,0,none
5,T03,E18,safety_officer,wrong,A13|A07,0,-2,1,1,critical
6,T18,E26,recorder,complete,A19|A02,1,0,-1,0,none
7,T17,E07,safety_officer,wrong,A08|A18,0,-2,1,1,critical
1,T14,E03,recorder,complete,A02|A05,1,0,0,0,none
2,T13,E27,resource_manager,complete,A24|A21,1,0,0,0,none
3,T10,E21,resource_manager,complete,A12|A16,1,0,0,0,none
4,T05,E13,safety_officer,maintain,A08|A06,0,-2,1,0,critical
5,T05,E13,safety_officer,complete,A07|A19,1,0,-1,0,none
6,T12,E16,safety_officer,complete,A23|A18,1,0,0,0,none
7,T17,E14,safety_officer,complete,A04|A09,1,0,0,0,none
8,T18,E36,recorder,complete,A20|A22,1,0,0,0,none
1,T06,E09,resource_manager,complete,A12|A11,1,0,0,0,none
2,T02,E21,operator,maintain,A10|A15,0,-1,1,0,critical
3,T04,E14,recorder,complete,A08|A17,1,0,-1,0,none
4,T07,E26,recorder,complete,A19|A02,1,0,0,0,none
5,T04,E23,safety_officer,complete,A06|A01,1,0,0,0,none
6,T12,E16,recorder,maintain,A20|A03,0,-1,1,0,exposed
7,T15,E05,safety_officer,complete,A04|A13,1,0,-1,0,none
8,T08,E22,recorder,complete,A13|A22,1,0,-1,0,none
1,T06,E09,safety_officer,maintain,A09|A07,0,-2,1,0,critical
2,T01,E24,recorder,complete,A03|A20,1,0,-1,0,none
3,T07,E26,operator,complete,A22|A15,1,0,0,0,none
4,T10,E25,resource_manager,complete,A24|A16,1,0,0,0,none
5,T07,E26,operator,complete,A02|A10,2,0,0,0,none
6,T08,E11,safety_officer,maintain,A23|A13,0,-2,1,0,critical
7,T17,E13,safety_officer,maintain,A08|A01,0,-2,1,0,critical
8,T18,E18,recorder,complete,A17|A18,1,0,-1,0,none
1,T14,E23,safety_officer,maintain,A09|A01,0,-2,1,0,critical
2,T01,E24,recorder,complete,A02|A22,1,0,-1,0,none
3,T10,E21,resource_manager,complete,A24|A11,1,0,0,0,none
4,T03,E15,operator,complete,A10|A08,1,0,0,0,none
5,T07,E26,resource_manager,maintain,A05|A21,0,-1,1,0,critical
6,T08,E03,safety_officer,wrong,A23|A18,0,-2,1,2,critical
7,T17,E07,safety_officer,maintain,A07|A06,0,-1,1,0,critical
8,T08,E16,resource_manager,complete,A05|A20,1,0,-1,0,none
1,T02,E21,resource_manager,complete,A11|A24,1,0,0,0,none
2,T02,E25,resource_manager,complete,A12|A16,1,0,0,0,none
3,T07,E18,recorder,complete,A03|A02,1,0,0,0,none
4,T03,E25,operator,maintain,A10|A14,0,-1,1,0,critical
5,T04,E14,safety_officer,maintain,A09|A17,0,-1,1,0,critical
6,T18,E36,recorder,complete,A22|A19,1,0,-1,0,none
7,T17,E05,safety_officer,complete,A04|A07,1,0,-1,0,none
8,T12,E04,safety_officer,complete,A01|A06,1,0,0,0,none
1,T01,E34,resource_manager,complete,A05|A01,1,0,0,0,none
2,T01,E34,operator,wrong,A14|A15,0,-1,1,1,exposed
3,T05,E07,safety_officer,maintain,A07|A09,0,-1,1,0,critical
4,T03,E06,operator,wrong,A10|A04,0,-4,1,2,critical
5,T07,E26,recorder,complete,A19|A02,1,0,-1,0,none
6,T08,E03,recorder,maintain,A03|A17,0,-1,1,0,exposed
7,T17,E07,safety_officer,complete,A13|A18,1,0,-1,0,none
8,T18,E18,resource_manager,complete,A22|A24,1,0,-1,0,none
1,T09,E08,resource_manager,complete,A01|A16,1,0,0,0,none
2,T14,E26,recorder,complete,A17,1,0,0,0,none
3,T03,E21,operator,complete,A11|A10,1,0,0,0,none
4,T07,E18,recorder,complete,A03|A20,1,0,0,0,none
5,T05,E07,safety_officer,maintain,A09|A05,0,-1,1,0,critical
6,T18,E36,recorder,wrong,A19|A02,0,-2,1,2,critical
7,T17,E14,safety_officer,complete,A08|A04,1,0,-1,0,none
8,T08,E16,safety_officer,complete,A23|A06,1,0,-1,0,none
1,T09,E08,resource_manager,complete,A01|A16,1,0,0,0,none
2,T13,E05,resource_manager,maintain,A05|A11,0,-1,1,0,critical
3,T10,E25,operator,maintain,A10|A17,0,-1,1,0,critical
4,T05,E07,recorder,wrong,A19|A02,0,-3,1,2,critical
5,T05,E13,operator,maintain,A08|A14,0,-2,1,0,critical
1,T09,E21,resource_manager,complete,A24|A12,1,0,0,0,none
2,T13,E27,operator,wrong,A14|A04,0,-1,1,1,exposed
3,T11,E08,operator,wrong,A10|A15,0,-1,1,1,critical
4,T05,E13,safety_officer,complete,A07|A08,1,0,-1,0,none
5,T03,E15,safety_officer,maintain,A09|A11,0,-2,1,0,critical
6,T08,E11,recorder,complete,A19|A02,1,0,-1,0,none
7,T17,E13,safety_officer,wrong,A23|A01,0,-4,1,2,critical
1,T02,E25,resource_manager,complete,A11|A10,1,0,0,0,none
2,T06,E29,safety_officer,complete,A09|A08,1,0,0,0,none
3,T05,E07,safety_officer,complete,A13|A18,1,0,0,0,none
4,T11,E18,recorder,complete,A22|A17,1,0,0,0,none
5,T04,E14,operator,complete,A04,1,0,0,0,none
6,T12,E28,resource_manager,complete,A16|A24,1,0,0,0,none
7,T17,E05,safety_officer,wrong,A07|A01,0,-2,1,1,critical
8,T12,E04,resource_manager,maintain,A05|A23,0,-1,1,0,critical
1,T02,E10,operator,complete,A04|A14,1,0,0,0,none
2,T06,E29,resource_manager,wrong,A11|A24,0,-4,1,2,critical
3,T05,E07,recorder,complete,A01|A19,1,0,-1,0,none
4,T04,E06,operator,wrong,A10|A05,0,-3,1,1,critical
5,T07,E18,recorder,complete,A17|A22,1,0,-1,0,none
6,T08,E16,safety_officer,complete,A06|A18,1,0,0,0,none
7,T15,E14,safety_officer,maintain,A09|A13,0,-1,1,0,critical
